celltype	ExpressionInThisCellType(TPM)	FoldEnrichmentOverNextBestCellType	geneID	geneType	geneStatus	GeneID_human_gencode21	GeneID_human	GeneName	GeneID_mouse	Identity	Confidence	geneID_expressionMatrixID	WGCNAModuleID
endothelial	1109.21108513999	5.06581369110515	ENSMUSG00000040010.10	protein_coding	KNOWN	ENSG00000103257.6	ENSG00000103257	SLC7A5	ENSMUSG00000040010	92	1	ENSG00000103257|SLC7A5	ME27
endothelial	183.613432200106	9.20282651109148	ENSMUSG00000032327.10	protein_coding	KNOWN	ENSG00000137868.16	ENSG00000137868	STRA6	ENSMUSG00000032327	69	1	ENSG00000137868|STRA6	ME27
endothelial	91.826192703149	81.4303242646199	ENSMUSG00000034911.7	protein_coding	KNOWN	ENSG00000130307.9	ENSG00000130307	USHBP1	ENSMUSG00000034911	58	1	ENSG00000130307|USHBP1	ME27
endothelial	301.102127432852	147.019934567825	ENSMUSG00000040584.8	protein_coding	KNOWN	ENSG00000085563.12	ENSG00000085563	ABCB1	ENSMUSG00000040584	87	1	ENSG00000085563|ABCB1	ME3
endothelial	10.0247702668733	5.96761145755851	ENSMUSG00000042010.12	protein_coding	KNOWN	ENSG00000076555.13	ENSG00000076555	ACACB	ENSMUSG00000042010	88	1	ENSG00000076555|ACACB	ME3
endothelial	27.1578934123817	47.518056054502	ENSMUSG00000035948.8	protein_coding	KNOWN	ENSG00000111058.5	ENSG00000111058	ACSS3	ENSMUSG00000035948	90	1	ENSG00000111058|ACSS3	ME3
endothelial	154.780311521874	9.13528384288275	ENSMUSG00000036040.10	protein_coding	KNOWN	ENSG00000197859.7	ENSG00000197859	ADAMTSL2	ENSMUSG00000036040	88	1	ENSG00000197859|ADAMTSL2	ME3
endothelial	224.00315872016	16.2092006401583	ENSMUSG00000030790.10	protein_coding	KNOWN	ENSG00000148926.7	ENSG00000148926	ADM	ENSMUSG00000030790	66	1	ENSG00000148926|ADM	ME3
endothelial	205.603310998425	88.9640277853225	ENSMUSG00000044338.9	protein_coding	KNOWN	ENSG00000134817.10	ENSG00000134817	APLNR	ENSMUSG00000044338	92	1	ENSG00000134817|APLNR	ME3
endothelial	1487.19931733357	71.7552312886275	ENSMUSG00000090698.1	protein_coding	KNOWN	ENSG00000178878.10	ENSG00000178878	APOLD1	ENSMUSG00000090698	78	1	ENSG00000178878|APOLD1	ME3
endothelial	34.5070371012482	19.032454286632	ENSMUSG00000025324.7	protein_coding	KNOWN	ENSG00000206190.9	ENSG00000206190	ATP10A	ENSMUSG00000025324	77	1	ENSG00000206190|ATP10A	ME3
endothelial	87.6648472573343	7.15032300327686	ENSMUSG00000002980.10	protein_coding	KNOWN	ENSG00000187244.8	ENSG00000187244	BCAM	ENSMUSG00000002980	71	1	ENSG00000187244|BCAM	ME3
endothelial	13530.4623821048	12.8564348264687	ENSMUSG00000023175.11	protein_coding	KNOWN	ENSG00000172270.16	ENSG00000172270	BSG	ENSMUSG00000023175	64	1	ENSG00000172270|BSG	ME3
endothelial	160.68750100042	12.2764385575466	ENSMUSG00000048489.9	protein_coding	KNOWN	ENSG00000165507.8	ENSG00000165507	C10orf10	ENSMUSG00000048489	58	1	ENSG00000165507|C10ORF10	ME3
endothelial	598.294889010091	9.54764396679184	ENSMUSG00000038543.9	protein_coding	KNOWN	ENSG00000118292.6	ENSG00000118292	C1orf54	ENSMUSG00000038543	64	1	ENSG00000118292|C1ORF54	ME3
endothelial	81.4945569594645	88.3988870952607	ENSMUSG00000070637.2	protein_coding	KNOWN	ENSG00000183888.4	ENSG00000183888	C1orf64	ENSMUSG00000070637	43	1	ENSG00000183888|C1ORF64	ME3
endothelial	1278.47742386764	18.3167890173431	ENSMUSG00000016494.5	protein_coding	KNOWN	ENSG00000174059.14	ENSG00000174059	CD34	ENSMUSG00000016494	64	1	ENSG00000174059|CD34	ME3
endothelial	352.973694278306	67.8818388799714	ENSMUSG00000031871.8	protein_coding	KNOWN	ENSG00000179776.15	ENSG00000179776	CDH5	ENSMUSG00000031871	75	1	ENSG00000179776|CDH5	ME3
endothelial	89.7770249556397	15.1367081264726	ENSMUSG00000032232.10	protein_coding	KNOWN	ENSG00000128849.10	ENSG00000128849	CGNL1	ENSMUSG00000032232	80	1	ENSG00000128849|CGNL1	ME3
endothelial	6051.74750237903	198.977811385161	ENSMUSG00000041378.1	protein_coding	KNOWN	ENSG00000184113.9	ENSG00000184113	CLDN5	ENSMUSG00000041378	66	1	ENSG00000184113|CLDN5	ME3
endothelial	123.754449327588	80.4470754175506	ENSMUSG00000045930.2	protein_coding	KNOWN	ENSG00000176435.6	ENSG00000176435	CLEC14A	ENSMUSG00000045930	63	1	ENSG00000176435|CLEC14A	ME3
endothelial	369.418645387141	6.29250851259749	ENSMUSG00000063889.12	protein_coding	KNOWN	ENSG00000095794.17	ENSG00000095794	CREM	ENSMUSG00000063889	89	1	ENSG00000095794|CREM	ME3
endothelial	119.430809434847	83.4914443358169	ENSMUSG00000041134.11	protein_coding	KNOWN	ENSG00000166265.9	ENSG00000166265	CYYR1	ENSMUSG00000041134	83	1	ENSG00000166265|CYYR1	ME3
endothelial	147.223463197289	9.84215556279814	ENSMUSG00000028108.11	protein_coding	KNOWN	ENSG00000143369.12	ENSG00000143369	ECM1	ENSMUSG00000028108	66	1	ENSG00000143369|ECM1	ME3
endothelial	1065.03660802556	25.4736934443266	ENSMUSG00000026921.14	protein_coding	KNOWN	ENSG00000172889.13	ENSG00000172889	EGFL7	ENSMUSG00000026921	77	1	ENSG00000172889|EGFL7	ME3
endothelial	218.534311343541	128.542099829939	ENSMUSG00000054690.13	protein_coding	KNOWN	ENSG00000164035.7	ENSG00000164035	EMCN	ENSMUSG00000054690	52	1	ENSG00000164035|EMCN	ME3
endothelial	990.91617536405	128.803044865483	ENSMUSG00000001946.9	protein_coding	KNOWN	ENSG00000149564.9	ENSG00000149564	ESAM	ENSMUSG00000001946	73	1	ENSG00000149564|ESAM	ME3
endothelial	28.2991093778963	12.9380883464507	ENSMUSG00000021186.8	protein_coding	KNOWN	ENSG00000140092.12	ENSG00000140092	FBLN5	ENSMUSG00000021186	94	1	ENSG00000140092|FBLN5	ME3
endothelial	669.272862026033	169.722409807595	ENSMUSG00000029648.9	protein_coding	KNOWN	ENSG00000102755.8	ENSG00000102755	FLT1	ENSMUSG00000029648	82	1	ENSG00000102755|FLT1	ME3
endothelial	44.4563328542259	7.94936430665532	ENSMUSG00000015053.10	protein_coding	KNOWN	ENSG00000179348.9	ENSG00000179348	GATA2	ENSMUSG00000015053	98	1	ENSG00000179348|GATA2	ME3
endothelial	74.7300165385369	13.1687399033209	ENSMUSG00000054435.12	protein_coding	KNOWN	ENSG00000133574.7	ENSG00000133574	GIMAP4	ENSMUSG00000054435	60	1	ENSG00000133574|GIMAP4	ME3
endothelial	48.2932099150734	32.6626096894181	ENSMUSG00000064262.5	protein_coding	KNOWN	ENSG00000171115.3	ENSG00000171115	GIMAP8	ENSMUSG00000064262	53	1	ENSG00000171115|GIMAP8	ME3
endothelial	19.760659721173	5.09620070322789	ENSMUSG00000031209.10	protein_coding	KNOWN	ENSG00000089472.14	ENSG00000089472	HEPH	ENSMUSG00000031209	82	1	ENSG00000089472|HEPH	ME3
endothelial	146.061749380047	37.1184747616756	ENSMUSG00000020928.10	protein_coding	KNOWN	ENSG00000131097.4	ENSG00000131097	HIGD1B	ENSMUSG00000020928	77	1	ENSG00000131097|HIGD1B	ME3
endothelial	111.655791219272	20.0564088669514	ENSMUSG00000074793.6	protein_coding	KNOWN	ENSG00000132622.8	ENSG00000132622	HSPA12B	ENSMUSG00000074793	93	1	ENSG00000132622|HSPA12B	ME3
endothelial	547.090999968856	46.898964392614	ENSMUSG00000001029.11	protein_coding	KNOWN	ENSG00000108622.8	ENSG00000108622	ICAM2	ENSMUSG00000001029	58	1	ENSG00000108622|ICAM2	ME3
endothelial	1886.65880484347	71.8294549379405	ENSMUSG00000036256.9	protein_coding	KNOWN	ENSG00000163453.9	ENSG00000163453	IGFBP7	ENSMUSG00000036256	90	1	ENSG00000163453|IGFBP7	ME3
endothelial	69.4990400788892	47.0927456874537	ENSMUSG00000042284.9	protein_coding	KNOWN	ENSG00000213949.6	ENSG00000213949	ITGA1	ENSMUSG00000042284	88	1	ENSG00000213949|ITGA1	ME3
endothelial	4020.5764164077	76.8315903661902	ENSMUSG00000031239.5	protein_coding	KNOWN	ENSG00000078596.8	ENSG00000078596	ITM2A	ENSMUSG00000031239	95	1	ENSG00000078596|ITM2A	ME3
endothelial	223.74015334589	11.823543248932	ENSMUSG00000042099.11	protein_coding	KNOWN	ENSG00000186994.9	ENSG00000186994	KANK3	ENSMUSG00000042099	69	1	ENSG00000186994|KANK3	ME3
endothelial	58.9068848298512	19.3409855990909	ENSMUSG00000030247.7	protein_coding	KNOWN	ENSG00000121361.3	ENSG00000121361	KCNJ8	ENSMUSG00000030247	98	1	ENSG00000121361|KCNJ8	ME3
endothelial	30.5483262828021	5.42502256890774	ENSMUSG00000090394.4	protein_coding	KNOWN	ENSG00000235750.7	ENSG00000235750	KIAA0040	ENSMUSG00000090394	72	1	ENSG00000235750|KIAA0040	ME3
endothelial	223.432893387971	16.979260755375	ENSMUSG00000019846.7	protein_coding	KNOWN	ENSG00000112769.16	ENSG00000112769	LAMA4	ENSMUSG00000019846	88	1	ENSG00000112769|LAMA4	ME3
endothelial	367.862719116069	65.6004026742843	ENSMUSG00000001247.12	protein_coding	KNOWN	ENSG00000105699.14	ENSG00000105699	LSR	ENSMUSG00000001247	72	1	ENSG00000105699|LSR	ME3
endothelial	60.069160316211	15.0102233291412	ENSMUSG00000021636.10	protein_coding	KNOWN	ENSG00000152939.12	ENSG00000152939	MARVELD2	ENSMUSG00000021636	88	1	ENSG00000152939|MARVELD2	ME3
endothelial	93.5619909424623	184.786373323226	ENSMUSG00000027684.12	protein_coding	KNOWN	ENSG00000085276.15	ENSG00000085276	MECOM	ENSMUSG00000027684	59	1	ENSG00000085276|MECOM	ME3
endothelial	142.40239171516	107.51363020684	ENSMUSG00000041445.8	protein_coding	KNOWN	ENSG00000173269.11	ENSG00000173269	MMRN2	ENSMUSG00000041445	66	1	ENSG00000173269|MMRN2	ME3
endothelial	556.81596873585	14.1423602342464	ENSMUSG00000020572.7	protein_coding	KNOWN	ENSG00000105835.9	ENSG00000105835	NAMPT	ENSMUSG00000020572	96	1	ENSG00000105835|NAMPT	ME3
endothelial	191.775674700184	68.6195856981332	ENSMUSG00000028978.8	protein_coding	KNOWN	ENSG00000164867.8	ENSG00000164867	NOS3	ENSMUSG00000028978	94	1	ENSG00000164867|NOS3	ME3
endothelial	187.622475318218	75.4097982927794	ENSMUSG00000034738.8	protein_coding	KNOWN	ENSG00000163072.12	ENSG00000163072	NOSTRIN	ENSMUSG00000034738	74	1	ENSG00000163072|NOSTRIN	ME3
endothelial	49.0343874946908	6.98354219766584	ENSMUSG00000022146.8	protein_coding	KNOWN	ENSG00000145623.10	ENSG00000145623	OSMR	ENSMUSG00000022146	55	1	ENSG00000145623|OSMR	ME3
endothelial	644.431144056453	14.7851189413371	ENSMUSG00000020717.15	protein_coding	KNOWN	ENSG00000261371.3	ENSG00000261371	PECAM1	ENSMUSG00000020717	62	1	ENSG00000261371|PECAM1	ME3
endothelial	65.8281742443452	7.21001586626413	ENSMUSG00000041731.9	protein_coding	KNOWN	ENSG00000154330.10	ENSG00000154330	PGM5	ENSMUSG00000041731	98	1	ENSG00000154330|PGM5	ME3
endothelial	481.436585300194	23.401651875037	ENSMUSG00000024538.7	protein_coding	KNOWN	ENSG00000168938.5	ENSG00000168938	PPIC	ENSMUSG00000024538	91	1	ENSG00000168938|PPIC	ME3
endothelial	202.774049749108	119.770355706881	ENSMUSG00000032125.15	protein_coding	KNOWN	ENSG00000154133.12	ENSG00000154133	ROBO4	ENSMUSG00000032125	78	1	ENSG00000154133|ROBO4	ME3
endothelial	93.4827549321406	22.5996570906728	ENSMUSG00000038188.13	protein_coding	KNOWN	ENSG00000074660.13	ENSG00000074660	SCARF1	ENSMUSG00000038188	71	1	ENSG00000074660|SCARF1	ME3
endothelial	165.439160493965	18.9535542588706	ENSMUSG00000045954.7	protein_coding	KNOWN	ENSG00000168497.4	ENSG00000168497	SDPR	ENSMUSG00000045954	82	1	ENSG00000168497|SDPR	ME3
endothelial	112.542478163428	24.4972918148283	ENSMUSG00000042842.6	protein_coding	KNOWN	ENSG00000124570.15	ENSG00000124570	SERPINB6	ENSMUSG00000042842	69	1	ENSG00000124570|SERPINB6	ME3
endothelial	43.6192388513133	5.99327484854976	ENSMUSG00000045827.6	protein_coding	KNOWN	ENSG00000170542.5	ENSG00000170542	SERPINB9	ENSMUSG00000045827	69	1	ENSG00000170542|SERPINB9	ME3
endothelial	293.711568724925	216.865696185155	ENSMUSG00000027896.11	protein_coding	KNOWN	ENSG00000168679.15	ENSG00000168679	SLC16A4	ENSMUSG00000027896	82	1	ENSG00000168679|SLC16A4	ME3
endothelial	93.2036277071311	83.9262532276272	ENSMUSG00000038496.12	protein_coding	KNOWN	ENSG00000135917.11	ENSG00000135917	SLC19A3	ENSMUSG00000038496	65	1	ENSG00000135917|SLC19A3	ME3
endothelial	20.1762484246193	54.4164082068734	ENSMUSG00000061171.11	protein_coding	KNOWN	ENSG00000169507.7	ENSG00000169507	SLC38A11	ENSMUSG00000061171	83	1	ENSG00000169507|SLC38A11	ME3
endothelial	424.183232008264	16.7115463354355	ENSMUSG00000053897.11	protein_coding	KNOWN	ENSG00000138821.10	ENSG00000138821	SLC39A8	ENSMUSG00000053897	89	1	ENSG00000138821|SLC39A8	ME3
endothelial	39.0045712450304	18.7020701931552	ENSMUSG00000027463.10	protein_coding	KNOWN	ENSG00000101276.12	ENSG00000101276	SLC52A3	ENSMUSG00000027463	73	1	ENSG00000101276|SLC52A3	ME3
endothelial	85.2709069105517	28.0956181385974	ENSMUSG00000054404.8	protein_coding	KNOWN	ENSG00000166750.7	ENSG00000166750	SLFN5	ENSMUSG00000054404	59	1	ENSG00000166750|SLFN5	ME3
endothelial	25.165400838748	5.22125730462494	ENSMUSG00000036867.7	protein_coding	KNOWN	ENSG00000137834.12	ENSG00000137834	SMAD6	ENSMUSG00000036867	93	1	ENSG00000137834|SMAD6	ME3
endothelial	117.761100623621	24.4345878488956	ENSMUSG00000046470.5	protein_coding	KNOWN	ENSG00000203883.6	ENSG00000203883	SOX18	ENSMUSG00000046470	86	1	ENSG00000203883|SOX18	ME3
endothelial	24.5660504141977	7.56877656459648	ENSMUSG00000018604.14	protein_coding	KNOWN	ENSG00000135111.12	ENSG00000135111	TBX3	ENSMUSG00000018604	94	1	ENSG00000135111|TBX3	ME3
endothelial	289.088751604176	261.157145437708	ENSMUSG00000006386.11	protein_coding	KNOWN	ENSG00000120156.18	ENSG00000120156	TEK	ENSMUSG00000006386	92	1	ENSG00000120156|TEK	ME3
endothelial	1678.93002316379	21.099120758587	ENSMUSG00000022797.11	protein_coding	KNOWN	ENSG00000072274.10	ENSG00000072274	TFRC	ENSMUSG00000022797	77	1	ENSG00000072274|TFRC	ME3
endothelial	93.11909206297	17.9159954086374	ENSMUSG00000031480.11	protein_coding	KNOWN	ENSG00000136114.13	ENSG00000136114	THSD1	ENSMUSG00000031480	79	1	ENSG00000136114|THSD1	ME3
endothelial	498.822302564637	53.0893550364812	ENSMUSG00000033191.10	protein_coding	KNOWN	ENSG00000066056.11	ENSG00000066056	TIE1	ENSMUSG00000033191	92	1	ENSG00000066056|TIE1	ME3
endothelial	11.7405539110449	33.510277706563	ENSMUSG00000024727.8	protein_coding	KNOWN	ENSG00000119121.19	ENSG00000119121	TRPM6	ENSMUSG00000024727	78	1	ENSG00000119121|TRPM6	ME3
endothelial	979.328010654577	22.3855443079129	ENSMUSG00000042116.3	protein_coding	KNOWN	ENSG00000179403.11	ENSG00000179403	VWA1	ENSMUSG00000042116	73	1	ENSG00000179403|VWA1	ME3
endothelial	312.000932004058	22.7817009120509	ENSMUSG00000023336.5	protein_coding	KNOWN	ENSG00000103175.8	ENSG00000103175	WFDC1	ENSMUSG00000023336	80	1	ENSG00000103175|WFDC1	ME3
endothelial	323.97237063034	5.18204711228593	ENSMUSG00000027803.10	protein_coding	KNOWN	ENSG00000018408.12	ENSG00000018408	WWTR1	ENSMUSG00000027803	91	1	ENSG00000018408|WWTR1	ME3
endothelial	32.2687943149273	13.0416478761309	ENSMUSG00000037762.6	protein_coding	KNOWN	ENSG00000165449.9	ENSG00000165449	SLC16A9	ENSMUSG00000037762	88	1	ENSG00000165449|SLC16A9	ME34
endothelial	58.7358991035398	61.7272289004455	ENSMUSG00000000159.11	protein_coding	KNOWN	ENSG00000183067.5	ENSG00000183067	IGSF5	ENSMUSG00000000159	44	1	ENSG00000183067|IGSF5	ME36
endothelial	24.7679585984937	6.35789412010171	ENSMUSG00000035000.8	protein_coding	KNOWN	ENSG00000197635.7	ENSG00000197635	DPP4	ENSMUSG00000035000	84	1	ENSG00000197635|DPP4	ME37
endothelial	206.151667312928	29.4372925963926	ENSMUSG00000042195.8	protein_coding	KNOWN	ENSG00000110660.12	ENSG00000110660	SLC35F2	ENSMUSG00000042195	90	1	ENSG00000110660|SLC35F2	ME37
endothelial	57.26371134029	9.80343571107944	ENSMUSG00000043251.5	protein_coding	KNOWN	ENSG00000179044.13	ENSG00000179044	EXOC3L1	ENSMUSG00000043251	78	1	ENSG00000179044|EXOC3L1	ME39
endothelial	158.874920534857	8.16913344184312	ENSMUSG00000038587.8	protein_coding	KNOWN	ENSG00000131016.14	ENSG00000131016	AKAP12	ENSMUSG00000038587	55	1	ENSG00000131016|AKAP12	ME43
endothelial	73.7590243336811	28.3901764565386	ENSMUSG00000027009.14	protein_coding	KNOWN	ENSG00000115232.11	ENSG00000115232	ITGA4	ENSMUSG00000027009	85	1	ENSG00000115232|ITGA4	ME43
endothelial	18.9801577344507	13.1101464785562	ENSMUSG00000002228.6	protein_coding	KNOWN	ENSG00000155367.13	ENSG00000155367	PPM1J	ENSMUSG00000002228	86	1	ENSG00000155367|PPM1J	ME45
endothelial	117.209548207654	5.66505816286708	ENSMUSG00000004891.12	protein_coding	KNOWN	ENSG00000132688.10	ENSG00000132688	NES	ENSMUSG00000004891	57	1	ENSG00000132688|NES	ME5
endothelial	71.1952571888009	9.21249164437509	ENSMUSG00000032849.9	protein_coding	KNOWN	ENSG00000125257.11	ENSG00000125257	ABCC4	ENSMUSG00000032849	87	1	ENSG00000125257|ABCC4	ME50
endothelial	735.532866328608	17.0604780582007	ENSMUSG00000031502.9	protein_coding	KNOWN	ENSG00000187498.12	ENSG00000187498	COL4A1	ENSMUSG00000031502	91	1	ENSG00000187498|COL4A1	ME50
endothelial	573.950454795578	23.3630883749871	ENSMUSG00000031503.9	protein_coding	KNOWN	ENSG00000134871.15	ENSG00000134871	COL4A2	ENSMUSG00000031503	84	1	ENSG00000134871|COL4A2	ME50
endothelial	253.120317147639	25.4725304510003	ENSMUSG00000005397.7	protein_coding	KNOWN	ENSG00000116962.12	ENSG00000116962	NID1	ENSMUSG00000005397	85	1	ENSG00000116962|NID1	ME50
endothelial	17.2844507963473	6.93226023020999	ENSMUSG00000034205.12	protein_coding	KNOWN	ENSG00000134013.13	ENSG00000134013	LOXL2	ENSMUSG00000034205	86	1	ENSG00000134013|LOXL2	ME58
endothelial	17.6736949428132	26.7583121567291	ENSMUSG00000035165.9	protein_coding	KNOWN	ENSG00000175538.8	ENSG00000175538	KCNE3	ENSMUSG00000035165	93	1	ENSG00000175538|KCNE3	ME61
endothelial	23.6034463981958	40.837719448413	ENSMUSG00000021388.9	protein_coding	KNOWN	ENSG00000106819.9	ENSG00000106819	ASPN	ENSMUSG00000021388	89	1	ENSG00000106819|ASPN	ME68
endothelial	23.8762001290774	34.0077652178377	ENSMUSG00000024747.3	protein_coding	KNOWN	ENSG00000165092.10	ENSG00000165092	ALDH1A1	ENSMUSG00000024747	84	1	ENSG00000165092|ALDH1A1	ME7
endothelial	17.4130088503677	5.28163962543522	ENSMUSG00000037418.5	protein_coding	KNOWN	ENSG00000167995.13	ENSG00000167995	BEST1	ENSMUSG00000037418	49	1	ENSG00000167995|BEST1	ME7
endothelial	638.952617846147	223.129036010743	ENSMUSG00000051669.5	protein_coding	KNOWN	ENSG00000153446.13	ENSG00000153446	C16orf89	ENSMUSG00000051669	55	1	ENSG00000153446|C16ORF89	ME7
endothelial	14.7535250148669	19.8836405404952	ENSMUSG00000021903.7	protein_coding	KNOWN	ENSG00000131386.15	ENSG00000131386	GALNT15	ENSMUSG00000021903	78	1	ENSG00000131386|GALNT15	ME7
endothelial	29.2480134184505	219.778245339265	ENSMUSG00000022579.6	protein_coding	KNOWN	ENSG00000277494.1	ENSG00000277494	GPIHBP1	ENSMUSG00000022579	53	1	ENSG00000277494|GPIHBP1	ME7
endothelial	24.1039304668356	15.5439974860612	ENSMUSG00000035407.8	protein_coding	KNOWN	ENSG00000132854.16	ENSG00000132854	KANK4	ENSMUSG00000035407	73	1	ENSG00000132854|KANK4	ME7
endothelial	23.2045950287717	11.4071329246604	ENSMUSG00000049871.9	protein_coding	KNOWN	ENSG00000167984.14	ENSG00000167984	NLRC3	ENSMUSG00000049871	80	1	ENSG00000167984|NLRC3	ME8
endothelial	22.4125878936784	6.01947855720488	ENSMUSG00000021668.10	protein_coding	KNOWN	ENSG00000122008.13	ENSG00000122008	POLK	ENSMUSG00000021668	76	1	ENSG00000122008|POLK	ME8
interneuron	379.237382418088	74.3460568716382	ENSMUSG00000008489.14	protein_coding	KNOWN	ENSG00000107105.12	ENSG00000107105	ELAVL2	ENSMUSG00000008489	100	1	ENSG00000107105|ELAVL2	ME10
interneuron	64.7086196567057	5.69151635024986	ENSMUSG00000038319.10	protein_coding	KNOWN	ENSG00000055118.12	ENSG00000055118	KCNH2	ENSMUSG00000038319	96	1	ENSG00000055118|KCNH2	ME10
interneuron	61.4956526550774	40.1991175164551	ENSMUSG00000020627.9	protein_coding	KNOWN	ENSG00000119771.12	ENSG00000119771	KLHL29	ENSMUSG00000020627	97	1	ENSG00000119771|KLHL29	ME10
interneuron	23.3199913028721	28.8480596560038	ENSMUSG00000045731.5	protein_coding	KNOWN	ENSG00000168081.6	ENSG00000168081	PNOC	ENSMUSG00000045731	82	1	ENSG00000168081|PNOC	ME10
interneuron	100.281415255851	31.2871363269204	ENSMUSG00000037771.11	protein_coding	KNOWN	ENSG00000101438.3	ENSG00000101438	SLC32A1	ENSMUSG00000037771	98	1	ENSG00000101438|SLC32A1	ME10
interneuron	52.6967958707044	9.09670630888725	ENSMUSG00000031543.14	protein_coding	KNOWN	ENSG00000029534.17	ENSG00000029534	ANK1	ENSMUSG00000031543	91	1	ENSG00000029534|ANK1	ME11
interneuron	3595.94450844451	18.951623704787	ENSMUSG00000042453.10	protein_coding	KNOWN	ENSG00000189056.11	ENSG00000189056	RELN	ENSMUSG00000042453	95	1	ENSG00000189056|RELN	ME11
interneuron	14.8625275077386	17.011530296164	ENSMUSG00000021680.7	protein_coding	KNOWN	ENSG00000145708.8	ENSG00000145708	CRHBP	ENSMUSG00000021680	87	1	ENSG00000145708|CRHBP	ME12
interneuron	114.104077067217	5.88030516541899	ENSMUSG00000044288.6	protein_coding	KNOWN	ENSG00000118432.12	ENSG00000118432	CNR1	ENSMUSG00000044288	97	1	ENSG00000118432|CNR1	ME2
interneuron	461.997110355854	31.3630366238277	ENSMUSG00000029168.10	protein_coding	KNOWN	ENSG00000157851.14	ENSG00000157851	DPYSL5	ENSMUSG00000029168	98	1	ENSG00000157851|DPYSL5	ME2
interneuron	1478.66897666875	5.92958225427548	ENSMUSG00000033152.9	protein_coding	KNOWN	ENSG00000114631.10	ENSG00000114631	PODXL2	ENSMUSG00000033152	68	1	ENSG00000114631|PODXL2	ME2
interneuron	22.0339947915296	10.2182138958884	ENSMUSG00000034226.7	protein_coding	KNOWN	ENSG00000104140.6	ENSG00000104140	RHOV	ENSMUSG00000034226	99	1	ENSG00000104140|RHOV	ME2
interneuron	65.9450984906168	7.79200433495701	ENSMUSG00000038605.11	protein_coding	KNOWN	ENSG00000130590.11	ENSG00000130590	SAMD10	ENSMUSG00000038605	92	1	ENSG00000130590|SAMD10	ME2
interneuron	292.344621380059	14.8520445495944	ENSMUSG00000038777.15	protein_coding	KNOWN	ENSG00000143434.13	ENSG00000143434	SEMA6C	ENSMUSG00000038777	88	1	ENSG00000143434|SEMA6C	ME2
interneuron	106.895410277582	9.39860205366658	ENSMUSG00000032625.10	protein_coding	KNOWN	ENSG00000005108.13	ENSG00000005108	THSD7A	ENSMUSG00000032625	90	1	ENSG00000005108|THSD7A	ME2
interneuron	28.1816074673848	5.35934812846519	ENSMUSG00000062309.7	protein_coding	KNOWN	ENSG00000178718.6	ENSG00000178718	RPP25	ENSMUSG00000062309	88	1	ENSG00000178718|RPP25	ME31
interneuron	202.909816023597	7.84910359876771	ENSMUSG00000041911.3	protein_coding	KNOWN	ENSG00000144355.12	ENSG00000144355	DLX1	ENSMUSG00000041911	99	1	ENSG00000144355|DLX1	ME32
interneuron	31.1198532792375	8.8276754579808	ENSMUSG00000037990.14	protein_coding	KNOWN	ENSG00000172985.10	ENSG00000172985	SH3RF3	ENSMUSG00000037990	83	1	ENSG00000172985|SH3RF3	ME32
interneuron	14.9726583525295	67.8393602727286	ENSMUSG00000048562.6	protein_coding	KNOWN	ENSG00000164651.14	ENSG00000164651	SP8	ENSMUSG00000048562	94	1	ENSG00000164651|SP8	ME32
interneuron	15.9894905285014	43.7747599217636	ENSMUSG00000068859.5	protein_coding	KNOWN	ENSG00000217236.1	ENSG00000217236	SP9	ENSMUSG00000068859	100	1	ENSG00000217236|SP9	ME32
interneuron	70.1714794353002	10.9779834101362	ENSMUSG00000058975.6	protein_coding	KNOWN	ENSG00000129159.6	ENSG00000129159	KCNC1	ENSMUSG00000058975	100	1	ENSG00000129159|KCNC1	ME35
interneuron	288.383138914952	123.331470882826	ENSMUSG00000071234.2	protein_coding	KNOWN	ENSG00000183379.6	ENSG00000183379	SYNDIG1L	ENSMUSG00000071234	88	1	ENSG00000183379|SYNDIG1L	ME36
interneuron	170.853070907669	27.8542199575698	ENSMUSG00000061702.6	protein_coding	KNOWN	ENSG00000142046.12	ENSG00000142046	TMEM91	ENSMUSG00000061702	78	1	ENSG00000142046|TMEM91	ME38
interneuron	413.166848696091	8.63870184482249	ENSMUSG00000023328.10	protein_coding	KNOWN	ENSG00000087085.11	ENSG00000087085	ACHE	ENSMUSG00000023328	82	1	ENSG00000087085|ACHE	ME45
